Block Height|Mined by
9900000|F2Pool Old 
9903125|Etherm
9906250|Etherm
9909375|Spark Pool 
9912500|Spark Pool 
9915625|Spark Pool 
9918750|Etherm
9921875|Spark Pool 
9925000|M
9928125|0x652d38D814bcdF3E0f750A0FaF272Ee96C1F67ed 
9931250|Spark Pool 
9934375|Hiveon: Old Pool 
9937500|Spark Pool 
9940625|Etherm
9943750|Etherm
9946875|Spark Pool 
9950000|2M
9953125|Spark Pool 
9956250|Etherm
9959375|Etherm
9962500|Spark Pool 
9965625|Spark Pool 
9968750|Etherm
9971875|Hiveon: Old Pool 
9975000|Etherm
9978125|Etherm
9981250|BeePool 
9984375|0x652d38D814bcdF3E0f750A0FaF272Ee96C1F67ed 
9987500|Spark Pool 
9990625|Nanopool 
9993750|Etherm
9996875|Etherm
10000000|Etherm
10003125|Nanopool 
10006250|Etherm
10009375|Spark Pool 
10012500|Spark Pool 
10015625|Etherm
10018750|Nanopool 
10021875|zhizhu.top 
10025000|Spark Pool 
10028125|Spark Pool 
10031250|zhizhu.top 
10034375|F2Pool Old 
10037500|Spark Pool 
10040625|Spark Pool 
10043750|BeePool 
10046875|Spark Pool 
10050000|F2Pool Old 
10053125|Spark Pool 
10056250|Etherm
10059375|Spark Pool 
10062500|Spark Pool 
10065625|Spark Pool 
10068750|Spark Pool 
10071875|zhizhu.top 
10075000|Spark Pool 
10078125|M
10081250|Co
10084375|Spark Pool 
10087500|Spark Pool 
10090625|Spark Pool 
10093750|F2Pool Old 
10096875|Hiveon: Old Pool 
10100000|F2Pool Old 
10103125|Etherm
10106250|Spark Pool 
10109375|EzilPool 2 
10112500|Etherm
10115625|Spark Pool 
10118750|xnpool 
10121875|Spark Pool 
10125000|F2Pool Old 
10128125|Etherm
10131250|xnpool 
10134375|Etherm
10137500|Spark Pool 
10140625|Nanopool 
10143750|Etherm
10146875|Etherm
10150000|Spark Pool 
10153125|Spark Pool 
10156250|0x652d38D814bcdF3E0f750A0FaF272Ee96C1F67ed 
10159375|xnpool 
10162500|Etherm
10165625|Etherm
10168750|Etherm
10171875|zhizhu.top 
10175000|Hiveon: Old Pool 
10178125|zhizhu.top 
10181250|BeePool 
10184375|Spark Pool 
10187500|Spark Pool 
10190625|Nanopool 
10193750|Spark Pool 
10196875|Spark Pool 
10200000|Nanopool 
10203125|F2Pool Old 
10206250|F2Pool Old 
10209375|Spark Pool 
10212500|Nanopool 
10215625|Etherm
10218750|M
10221875|UUPool 
10225000|Etherm
10228125|Spark Pool 
10231250|Spark Pool 
10234375|M
10237500|Etherm
10240625|M
10243750|zhizhu.top 
10246875|BeePool 
10250000|Spark Pool 
10253125|Etherm
10256250|viabtc 
10259375|BTC.com Pool 
10262500|Spark Pool 
10265625|UUPool 
10268750|Spark Pool 
10271875|Spark Pool 
10275000|Huobi M
10278125|Etherm
10281250|Etherm
10284375|Spark Pool 
10287500|xnpool 
10290625|Etherm
10293750|F2Pool Old 
10296875|F2Pool Old 
10300000|BeePool 
10303125|Etherm
10306250|BTC.com Pool 
10309375|Spark Pool 
10312500|Etherm
10315625|Etherm
10318750|Spark Pool 
10321875|zhizhu.top 
10325000|Etherm
10328125|Spark Pool 
10331250|firepool 
10334375|Spark Pool 
10337500|Nanopool 
10340625|BeePool 
10343750|xnpool 
10346875|Spark Pool 
10350000|Spark Pool 
10353125|AntPool 2 
10356250|0x84A0d77c693aDAbE0ebc48F88b3fFFF010577051 
10359375|PandaM
10362500|Spark Pool 
10365625|xnpool 
10368750|Etherm
10371875|2M
10375000|Etherm
10378125|Etherm
10381250|M
10384375|Etherm
10387500|Etherm
10390625|Nanopool 
10393750|Etherm
10396875|Nanopool 
10400000|0x84A0d77c693aDAbE0ebc48F88b3fFFF010577051 
10403125|M
10406250|Etherm
10409375|Spark Pool 
10412500|Huobi M
10415625|F2Pool Old 
10418750|Spark Pool 
10421875|Spark Pool 
10425000|Spark Pool 
10428125|Hiveon: Old Pool 
10431250|M
10434375|xnpool 
10437500|Nanopool 
10440625|Spark Pool 
10443750|0x84A0d77c693aDAbE0ebc48F88b3fFFF010577051 
10446875|zhizhu.top 
10450000|Etherm
10453125|Huobi M
10456250|0x64DC5aCbA24d6F6EFF6781Ac4FECec79c091Ad02 
10459375|Spark Pool 
10462500|Spark Pool 
10465625|Spark Pool 
10468750|Spark Pool 
10471875|0x652d38D814bcdF3E0f750A0FaF272Ee96C1F67ed 
10475000|Spark Pool 
10478125|0x652d38D814bcdF3E0f750A0FaF272Ee96C1F67ed 
10481250|Pool
10484375|2M
10487500|BTC.com Pool 
10490625|UUPool 
10493750|Etherm
10496875|Spark Pool 
10500000|Spark Pool 
10503125|Etherm
10506250|Spark Pool 
10509375|0x64DC5aCbA24d6F6EFF6781Ac4FECec79c091Ad02 
10512500|Spark Pool 
10515625|Spark Pool 
10518750|BeePool 
10521875|Spark Pool 
10525000|firepool 
10528125|M
10531250|Nanopool 
10534375|xnpool 
10537500|UUPool 
10540625|0x84A0d77c693aDAbE0ebc48F88b3fFFF010577051 
10543750|Nanopool 
10546875|Spark Pool 
10550000|F2Pool Old 
10553125|Co
10556250|Babel Pool 
10559375|FKPool 
10562500|Spark Pool 
10565625|F2Pool Old 
10568750|zhizhu.top 
10571875|Etherm
10575000|Etherm
10578125|F2Pool Old 
10581250|Spark Pool 
10584375|UUPool 
10587500|Spark Pool 
10590625|Spark Pool 
10593750|0x64DC5aCbA24d6F6EFF6781Ac4FECec79c091Ad02 
10596875|EzilPool 2 
10600000|F2Pool Old 
10603125|MATPool 
10606250|Spark Pool 
10609375|F2Pool Old 
10612500|Etherm
10615625|zhizhu.top 
10618750|Etherm
10621875|0x84A0d77c693aDAbE0ebc48F88b3fFFF010577051 
10625000|PandaM
10628125|zhizhu.top 
10631250|M
10634375|Nanopool 
10637500|Spark Pool 
10640625|M
10643750|0x7d6dabD6B5C75291a3258C29B418f5805792a875 
10646875|F2Pool Old 
10650000|Spark Pool 
10653125|Etherm
10656250|EthashPool 2 
10659375|F2Pool Old 
10662500|zhizhu.top 
10665625|0x84A0d77c693aDAbE0ebc48F88b3fFFF010577051 
10668750|Spark Pool 
10671875|Etherm
10675000|Etherm
10678125|Spark Pool 
10681250|Etherm
10684375|M
10687500|Etherm
10690625|Hiveon: Old Pool 
10693750|Spark Pool 
10696875|Spark Pool 
10700000|Spark Pool 
10703125|BTC.com Pool 
10706250|zhizhu.top 
10709375|Spark Pool 
10712500|Spark Pool 
10715625|UUPool 
10718750|UUPool 
10721875|Spark Pool 
10725000|Etherm
10728125|Spark Pool 
10731250|Etherm
10734375|Etherm
10737500|Etherm
10740625|Spark Pool 
10743750|Etherm
10746875|Spark Pool 
10750000|Spark Pool 
10753125|Spark Pool 
10756250|EzilPool 2 
10759375|Spark Pool 
10762500|0xF541C3CD1D2df407fB9Bb52b3489Fc2aaeEDd97E 
10765625|zhizhu.top 
10768750|Etherm
10771875|UUPool 
10775000|F2Pool Old 
10778125|Spark Pool 
10781250|Babel Pool 
10784375|Etherm
10787500|Nanopool 
10790625|BTC.com Pool 
10793750|UUPool 
10796875|Spark Pool 
10800000|zhizhu.top 
10803125|Spark Pool 
10806250|Etherm
10809375|Etherm
10812500|M
10815625|UUPool 
10818750|Hiveon: Old Pool 
10821875|Spark Pool 
10825000|zhizhu.top 
10828125|Etherm
10831250|0xa59EA72E4C4f1560467F15298cD83874E9af1C09 
10834375|Babel Pool 
10837500|BTC.com Pool 
10840625|Spark Pool 
10843750|firepool 
10846875|Etherm
10850000|Etherm
10853125|Hiveon: Old Pool 
10856250|Spark Pool 
10859375|Nanopool 
10862500|UUPool 
10865625|Spark Pool 
10868750|Etherm
10871875|F2Pool Old 
10875000|Spark Pool 
10878125|Etherm
10881250|Etherm
10884375|2M
10887500|F2Pool Old 
10890625|Spark Pool 
10893750|Spark Pool 
10896875|Krptex M
10900000|Spark Pool 
10903125|Etherm
10906250|zhizhu.top 
10909375|0x45DDBaBcF2CCe1aAdbd04f5b8745579f3aa2949C 
10912500|Etherm
10915625|F2Pool Old 
10918750|Spark Pool 
10921875|Babel Pool 
10925000|Etherm
10928125|Etherm
10931250|Spark Pool 
10934375|0xDB5575378eF8318F9958be11309f7c30AB4121aD 
10937500|Etherm
10940625|Spark Pool 
10943750|Easy2M
10946875|Spark Pool 
10950000|F2Pool Old 
10953125|firepool 
10956250|Nanopool 
10959375|Nanopool 
10962500|Spark Pool 
10965625|Babel Pool 
10968750|zhizhu.top 
10971875|F2Pool Old 
10975000|0x8565fC13217AF7482adB7180c5Ef6C2c458842ce 
10978125|Spark Pool 
10981250|Co
10984375|Spark Pool 
10987500|Huobi M
10990625|Spark Pool 
10993750|zhizhu.top 
10996875|Etherm
11000000|Ethpool 2 
11003125|F2Pool Old 
11006250|Spark Pool 
11009375|Etherm
11012500|Nanopool 
11015625|M
11018750|2M
11021875|Etherm
11025000|zhizhu.top 
11028125|Spark Pool 
11031250|0x64DC5aCbA24d6F6EFF6781Ac4FECec79c091Ad02 
11034375|Spark Pool 
11037500|AntPool 2 
11040625|M
11043750|zhizhu.top 
11046875|M
11050000|Spark Pool 
11053125|0x64DC5aCbA24d6F6EFF6781Ac4FECec79c091Ad02 
11056250|F2Pool Old 
11059375|0xe9B54a47e3f401d37798Fc4E22F14b78475C2afc 
11062500|zhizhu.top 
11065625|Spark Pool 
11068750|F2Pool Old 
11071875|Hiveon: Old Pool 
11075000|Etherm
11078125|Etherm
11081250|Etherm
11084375|Etherm
11087500|F2Pool Old 
11090625|Etherm
11093750|Spark Pool 
11096875|Etherm
11100000|Babel Pool 
11103125|Spark Pool 
11106250|Spark Pool 
11109375|Etherm
11112500|Spark Pool 
11115625|viabtc 
11118750|Etherm
11121875|zhizhu.top 
11125000|EzilPool 2 
11128125|Spark Pool 
11131250|Spark Pool 
11134375|F2Pool Old 
11137500|Etherm
11140625|0x45DDBaBcF2CCe1aAdbd04f5b8745579f3aa2949C 
11143750|Spark Pool 
11146875|Babel Pool 
11150000|zhizhu.top 
11153125|Spark Pool 
11156250|Etherm
11159375|Nanopool 
11162500|BeePool 
11165625|Hiveon: Old Pool 
11168750|Etherm
11171875|0x84A0d77c693aDAbE0ebc48F88b3fFFF010577051 
11175000|Spark Pool 
11178125|Spark Pool 
11181250|Etherm
11184375|UUPool 
11187500|Spark Pool 
11190625|Spark Pool 
11193750|BeePool 
11196875|F2Pool Old 
11200000|Etherm
11203125|Spark Pool 
11206250|M
11209375|Etherm
11212500|0x84A0d77c693aDAbE0ebc48F88b3fFFF010577051 
11215625|Etherm
11218750|Etherm
11221875|2M
11225000|Spark Pool 
11228125|zhizhu.top 
11231250|Spark Pool 
11234375|2M
11237500|Nanopool 
11240625|Etherm
11243750|2M
11246875|zhizhu.top 
11250000|Etherm
11253125|Spark Pool 
11256250|F2Pool Old 
11259375|Etherm
11262500|Etherm
11265625|zhizhu.top 
11268750|UUPool 
11271875|Etherm
11275000|zhizhu.top 
11278125|Etherm
11281250|Spark Pool 
11284375|Etherm
11287500|zhizhu.top 
11290625|xnpool 
11293750|UUPool 
11296875|Hiveon Pool 
11300000|zhizhu.top 
11303125|xnpool 
11306250|Spark Pool 
11309375|Spark Pool 
11312500|0x1B50e8779040B182Cc2322079144D225B0361B75 
11315625|M
11318750|Etherm
11321875|Spark Pool 
11325000|Hiveon Pool 
11328125|F2Pool Old 
11331250|Etherm
11334375|Babel Pool 
11337500|0xB8C674fA6C1CeDaA25Ee5679Ecf5C3e452A13795 
11340625|F2Pool Old 
11343750|Hiveon Pool 
11346875|Etherm
11350000|Spark Pool 
11353125|Etherm
11356250|Spark Pool 
11359375|Etherm
11362500|zhizhu.top 
11365625|Etherm
11368750|Etherm
11371875|Nanopool 
11375000|Spark Pool 
11378125|Babel Pool 
11381250|Spark Pool 
11384375|Spark Pool 
11387500|0x84A0d77c693aDAbE0ebc48F88b3fFFF010577051 
11390625|xnpool 
11393750|F2Pool Old 
11396875|zhizhu.top 
11400000|zhizhu.top 
11403125|Spark Pool 
11406250|Etherm
11409375|Spark Pool 
11412500|zhizhu.top 
11415625|Etherm
11418750|Spark Pool 
11421875|Etherm
11425000|M
11428125|F2Pool Old 
11431250|2M
11434375|Hiveon Pool 
11437500|zhizhu.top 
11440625|Nanopool 
11443750|F2Pool Old 
11446875|Spark Pool 
11450000|2M
11453125|Etherm
11456250|Etherm
11459375|zhizhu.top 
11462500|Etherm
11465625|UUPool 
11468750|BTC.com Pool 
11471875|Babel Pool 
11475000|Etherm
11478125|Spark Pool 
11481250|Spark Pool 
11484375|Spark Pool 
11487500|Etherm
11490625|Spark Pool 
11493750|Spark Pool 
11496875|Etherm
11500000|Spark Pool 
11503125|F2Pool Old 
11506250|Etherm
11509375|Etherm
11512500|zhizhu.top 
11515625|M
11518750|Nanopool 
11521875|zhizhu.top 
11525000|Nanopool 
11528125|Spark Pool 
11531250|zhizhu.top 
11534375|Etherm
11537500|Etherm
11540625|Spark Pool 
11543750|Spark Pool 
11546875|Spark Pool 
11550000|M
11553125|Babel Pool 
11556250|Etherm
11559375|Spark Pool 
11562500|Hiveon Pool 
11565625|zhizhu.top 
11568750|Etherm
11571875|F2Pool Old 
11575000|M
11578125|Spark Pool 
11581250|Spark Pool 
11584375|M
11587500|Etherm
11590625|Babel Pool 
11593750|0xE72F79190BC8f92067C6A62008656c6a9077F6AA 
11596875|Etherm
11600000|Spark Pool 
11603125|Krptex M
11606250|Etherm
11609375|Babel Pool 
11612500|Spark Pool 
11615625|Spark Pool 
11618750|Spark Pool 
11621875|Spark Pool 
11625000|Spark Pool 
11628125|Etherm
11631250|0x1B50e8779040B182Cc2322079144D225B0361B75 
11634375|Spark Pool 
11637500|F2Pool Old 
11640625|F2Pool Old 
11643750|M
11646875|zhizhu.top 
11650000|zhizhu.top 
11653125|Etherm
11656250|Etherm
11659375|Etherm
11662500|Spark Pool 
11665625|F2Pool Old 
11668750|Spark Pool 
11671875|F2Pool Old 
11675000|Spark Pool 
11678125|Spark Pool 
11681250|Etherm
11684375|0xF541C3CD1D2df407fB9Bb52b3489Fc2aaeEDd97E 
11687500|Etherm
11690625|Spark Pool 
11693750|0x1B50e8779040B182Cc2322079144D225B0361B75 
11696875|zhizhu.top 
11700000|Spark Pool 
11703125|Etherm
11706250|zhizhu.top 
11709375|M
11712500|Etherm
11715625|Spark Pool 
11718750|xnpool 
11721875|Babel Pool 
11725000|Etherm
11728125|Hiveon Pool 
11731250|Etherm
11734375|F2Pool Old 
11737500|Etherm
11740625|Etherm
11743750|Spark Pool 
11746875|Etherm
11750000|Spark Pool 
11753125|Spark Pool 
11756250|Spark Pool 
11759375|0xbb83d01895c927475e779363093b28Cd33e980e4 
11762500|Etherm
11765625|Spark Pool 
11768750|Babel Pool 
11771875|Babel Pool 
11775000|2M
11778125|Nanopool 
11781250|Etherm
11784375|2M
11787500|Etherm
11790625|2M
11793750|BTC.com Pool 
11796875|0xbb83d01895c927475e779363093b28Cd33e980e4 
11800000|Babel Pool 
11803125|Babel Pool 
11806250|Babel Pool 
11809375|BeePool 
11812500|Etherm
11815625|Hiveon Pool 
11818750|0xE72F79190BC8f92067C6A62008656c6a9077F6AA 
11821875|Spark Pool 
11825000|F2Pool Old 
11828125|BTC.com Pool 
11831250|Spark Pool 
11834375|Etherm
11837500|Spark Pool 
11840625|Spark Pool 
11843750|Etherm
11846875|Spark Pool 
11850000|Spark Pool 
11853125|F2Pool Old 
11856250|F2Pool Old 
11859375|Etherm
11862500|zhizhu.top 
11865625|Etherm
11868750|F2Pool Old 
11871875|Etherm
11875000|Etherm
11878125|Etherm
11881250|Spark Pool 
11884375|M
11887500|UUPool 
11890625|F2Pool Old 
11893750|F2Pool Old 
11896875|Flexpool.io 
11900000|BeePool 
11903125|Spark Pool 
11906250|Etherm
11909375|Spark Pool 
11912500|Etherm
11915625|Spark Pool 
11918750|Etherm
11921875|Spark Pool 
11925000|UUPool 
11928125|F2Pool Old 
11931250|Etherm
11934375|BeePool 
11937500|Etherm
11940625|Spark Pool 
11943750|UUPool 
11946875|xnpool 
11950000|BeePool 
11953125|Flexpool.io 
11956250|Spark Pool 
11959375|zhizhu.top 
11962500|2M
11965625|Etherm
11968750|Etherm
11971875|Babel Pool 
11975000|Spark Pool 
11978125|Spark Pool 
11981250|Spark Pool 
11984375|F2Pool Old 
11987500|Etherm
11990625|Babel Pool 
11993750|M
11996875|BeePool 
12000000|Babel Pool 
12003125|M
12006250|Etherm
12009375|0x1B50e8779040B182Cc2322079144D225B0361B75 
12012500|xnpool 
12015625|Etherm
12018750|UUPool 
12021875|M
12025000|Hiveon Pool 
12028125|F2Pool Old 
12031250|Spark Pool 
12034375|M
12037500|Etherm
12040625|0xE72F79190BC8f92067C6A62008656c6a9077F6AA 
12043750|Spark Pool 
12046875|Etherm
12050000|Etherm
12053125|AntPool 2 
12056250|M
12059375|Etherm
12062500|M
12065625|Etherm
12068750|Babel Pool 
12071875|M
12075000|Spark Pool 
12078125|F2Pool Old 
12081250|Etherm
12084375|Etherm
12087500|Etherm
12090625|Spark Pool 
12093750|Hiveon Pool 
12096875|Etherm
12100000|M
12103125|Etherm
12106250|Spark Pool 
12109375|Spark Pool 
12112500|Etherm
12115625|Flexpool.io 
12118750|2M
12121875|Etherm
12125000|Babel Pool 
12128125|xnpool 
12131250|Spark Pool 
12134375|M
12137500|M
12140625|0x2f731c3e8Cd264371fFdb635D07C14A6303DF52A 
12143750|zhizhu.top 
12146875|2M
12150000|Babel Pool 
12153125|Etherm
12156250|Etherm
12159375|Etherm
12162500|Etherm
12165625|Spark Pool 
12168750|Etherm
12171875|zhizhu.top 
12175000|Spark Pool 
12178125|BeePool 
12181250|F2Pool Old 
12184375|zhizhu.top 
12187500|Babel Pool 
12190625|Etherm
12193750|Spark Pool 
12196875|Huobi M
12200000|Babel Pool 
12203125|Etherm
12206250|Spark Pool 
12209375|zhizhu.top 
12212500|M
12215625|Huobi M
12218750|Spark Pool 
12221875|M
12225000|Spark Pool 
12228125|F2Pool Old 
12231250|Spark Pool 
12234375|UUPool 
12237500|Etherm
12240625|zhizhu.top 
12243750|Nanopool 
12246875|Spark Pool 
12250000|Spark Pool 
12253125|Crazy Pool 
12256250|Hiveon Pool 
12259375|Hiveon Pool 
12262500|Spark Pool 
12265625|UUPool 
12268750|zhizhu.top 
12271875|F2Pool Old 
12275000|Etherm
12278125|Etherm
12281250|Etherm
12284375|Spark Pool 
12287500|Nanopool 
12290625|Spark Pool 
12293750|Etherm
12296875|Etherm
12300000|Huobi M
12303125|Etherm
12306250|Hiveon Pool 
12309375|Spark Pool 
12312500|Etherm
12315625|Spark Pool 
12318750|2M
12321875|Spark Pool 
12325000|zhizhu.top 
12328125|UUPool 
12331250|Etherm
12334375|F2Pool Old 
12337500|Spark Pool 
12340625|2M
12343750|Spark Pool 
12346875|zhizhu.top 
12350000|zhizhu.top 
12353125|Etherm
12356250|Nanopool 
12359375|Spark Pool 
12362500|Nanopool 
12365625|AntPool 2 
12368750|BeePool 
12371875|Spark Pool 
12375000|0xa59EA72E4C4f1560467F15298cD83874E9af1C09 
12378125|Nanopool 
12381250|zhizhu.top 
12384375|F2Pool 
12387500|Spark Pool 
12390625|Babel Pool 
12393750|M
12396875|Hiveon Pool 
12400000|Etherm
12403125|Etherm
12406250|F2Pool 
12409375|Spark Pool 
12412500|0x2A0eEe948fBe9bd4B661AdEDba57425f753EA0f6 
12415625|Etherm
12418750|Spark Pool 
12421875|Etherm
12425000|Etherm
12428125|Etherm
12431250|Spark Pool 
12434375|Babel Pool 
12437500|Hiveon Pool 
12440625|Babel Pool 
12443750|F2Pool 
12446875|M
12450000|BeePool 
12453125|zhizhu.top 
12456250|Spark Pool 
12459375|0x2A0eEe948fBe9bd4B661AdEDba57425f753EA0f6 
12462500|AntPool 2 
12465625|F2Pool 
12468750|Spark Pool 
12471875|zhizhu.top 
12475000|Etherm
12478125|Etherm
12481250|Hiveon Pool 
12484375|Etherm
12487500|Nanopool 
12490625|Etherm
12493750|Spark Pool 
12496875|Hiveon Pool 
12500000|Etherm
12503125|Hiveon Pool 
12506250|0xF541C3CD1D2df407fB9Bb52b3489Fc2aaeEDd97E 
12509375|M
12512500|Spark Pool 
12515625|Nanopool 
12518750|0xF541C3CD1D2df407fB9Bb52b3489Fc2aaeEDd97E 
12521875|0x2f731c3e8Cd264371fFdb635D07C14A6303DF52A 
12525000|Etherm
12528125|Hiveon Pool 
12531250|Etherm
12534375|Etherm
12537500|Spark Pool 
12540625|Etherm
12543750|EzilPool 2 
12546875|Spark Pool 
12550000|Spark Pool 
12553125|M
12556250|F2Pool Old 
12559375|Spark Pool 
12562500|Spark Pool 
12565625|Spark Pool 
12568750|0xF541C3CD1D2df407fB9Bb52b3489Fc2aaeEDd97E 
12571875|Huobi M
12575000|F2Pool Old 
12578125|BeePool 
12581250|EzilPool 2 
12584375|F2Pool Old 
12587500|F2Pool Old 
12590625|Nanopool 
12593750|UUPool 
12596875|Spark Pool 
12600000|Huobi M
12603125|Spark Pool 
12606250|Spark Pool 
12609375|Hiveon Pool 
12612500|Spark Pool 
12615625|Etherm
12618750|Nanopool 
12621875|Etherm
12625000|Spark Pool 
12628125|Spark Pool 
12631250|zhizhu.top 
12634375|0xF541C3CD1D2df407fB9Bb52b3489Fc2aaeEDd97E 
12637500|Spark Pool 
12640625|zhizhu.top 
12643750|M
12646875|Spark Pool 
12650000|AntPool 2 
12653125|Spark Pool 
12656250|Spark Pool 
12659375|Spark Pool 
12662500|Babel Pool 
12665625|Etherm
12668750|F2Pool Old 
12671875|Spark Pool 
12675000|Spark Pool 
12678125|Spark Pool 
12681250|2M
12684375|Spark Pool 
12687500|Etherm
12690625|Etherm
12693750|Nanopool 
12696875|Nanopool 
12700000|M
12703125|Etherm
12706250|Etherm
12709375|Spark Pool 
12712500|BeePool 
12715625|Etherm
12718750|Etherm
12721875|F2Pool Old 
12725000|Babel Pool 
12728125|Etherm
12731250|Hiveon Pool 
12734375|Etherm
12737500|Etherm
12740625|Etherm
12743750|Etherm
12746875|BeePool 
12750000|Etherm
12753125|Spark Pool 
12756250|Flexpool.io 
12759375|Hiveon Pool 
12762500|Spark Pool 
12765625|Hiveon Pool 
12768750|Etherm
12771875|Spark Pool 
12775000|zhizhu.top 
12778125|zhizhu.top 
12781250|Etherm
12784375|Etherm
12787500|Nanopool 
12790625|F2Pool Old 
12793750|Etherm
12796875|Spark Pool 
12800000|xnpool 
12803125|Flexpool.io 
12806250|zhizhu.top 
12809375|Hiveon Pool 
12812500|M
12815625|Etherm
12818750|Babel Pool 
12821875|M
12825000|BeePool 
12828125|Nanopool 
12831250|M
12834375|Etherm
12837500|Etherm
12840625|B
12843750|M
12846875|Spark Pool 
12850000|M
12853125|BeePool 
12856250|BeePool 
12859375|F2Pool Old 
12862500|Babel Pool 
12865625|0x2A0eEe948fBe9bd4B661AdEDba57425f753EA0f6 
12868750|Etherm
12871875|Etherm
12875000|F2Pool Old 
12878125|F2Pool Old 
12881250|Huobi M
12884375|Etherm
12887500|zhizhu.top 
12890625|Flexpool.io 
12893750|Spark Pool 
12896875|F2Pool Old 
12900000|BeePool 
12903125|Etherm
12906250|zhizhu.top 
12909375|M
12912500|BeePool 
12915625|Etherm
12918750|Spark Pool 
12921875|Etherm
12925000|Etherm
12928125|2M
12931250|Spark Pool 
12934375|K1POOL.COM 
12937500|BeePool 
12940625|Spark Pool 
12943750|M
12946875|Hiveon Pool 
12950000|Etherm
12953125|BeePool 
12956250|Spark Pool 
12959375|Spark Pool 
12962500|zhizhu.top 
12965625|2M
12968750|firepool 
12971875|Etherm
12975000|Spark Pool 
12978125|zhizhu.top 
12981250|Hiveon Pool 
12984375|F2Pool Old 
12987500|M
12990625|Etherm
12993750|Spark Pool 
12996875|Etherm
13000000|M
13003125|Etherm
13006250|Spark Pool 
13009375|2M
13012500|EzilPool 2 
13015625|EzilPool 2 
13018750|Nanopool 
13021875|2M
13025000|F2Pool Old 
13028125|Etherm
13031250|Etherm
13034375|Spark Pool 
13037500|Nanopool 
13040625|F2Pool Old 
13043750|M
13046875|Spark Pool 
13050000|F2Pool Old 
13053125|Etherm
13056250|2M
13059375|Babel Pool 
13062500|Etherm
13065625|Etherm
13068750|Hiveon Pool 
13071875|Etherm
13075000|EzilPool 2 
13078125|2M
13081250|Hiveon Pool 
13084375|Spark Pool 
13087500|F2Pool Old 
13090625|Spark Pool 
13093750|Etherm
13096875|M
13100000|M
13103125|Nanopool 
13106250|Babel Pool 
13109375|Spark Pool 
13112500|Etherm
13115625|Etherm
13118750|M
13121875|F2Pool Old 
13125000|Hiveon Pool 
13128125|Hiveon Pool 
13131250|M
13134375|F2Pool Old 
13137500|Hiveon Pool 
13140625|M
13143750|Nanopool 
13146875|Spark Pool 
13150000|M
13153125|Etherm
13156250|Etherm
13159375|2M
13162500|M
13165625|Spark Pool 
13168750|Spark Pool 
13171875|Spark Pool 
13175000|Etherm
13178125|Flexpool.io 
13181250|Nanopool 
13184375|Spark Pool 
13187500|Spark Pool 
13190625|Spark Pool 
13193750|Spark Pool 
13196875|M
13200000|M
13203125|K1POOL.COM 
13206250|Huobi M
13209375|Spark Pool 
13212500|M
13215625|Etherm
13218750|M
13221875|Etherm
13225000|Hiveon Pool 
13228125|Hiveon Pool 
13231250|Nanopool 
13234375|Etherm
13237500|Babel Pool 
13240625|AntPool 2 
13243750|Etherm
13246875|Hiveon Pool 
13250000|Etherm
13253125|Nanopool 
13256250|Spark Pool 
13259375|Cruxpool 
13262500|M
13265625|Etherm
13268750|Etherm
13271875|M
13275000|Nanopool 
13278125|2M
13281250|Spark Pool 
13284375|Etherm
13287500|EzilPool 2 
13290625|Spark Pool 
13293750|Spark Pool 
13296875|F2Pool Old 
13300000|Flexpool.io 
13303125|M
13306250|F2Pool Old 
13309375|F2Pool Old 
13312500|M
13315625|BeePool 
13318750|2M
13321875|F2Pool Old 
13325000|F2Pool Old 
13328125|M
13331250|2M
13334375|Etherm
13337500|EzilPool 2 
13340625|M
13343750|EzilPool 2 
13346875|Etherm
13350000|F2Pool Old 
13353125|F2Pool Old 
13356250|M
13359375|F2Pool Old 
13362500|Etherm
13365625|Etherm
13368750|Hiveon Pool 
13371875|EzilPool 2 
13375000|Etherm
13378125|F2Pool Old 
13381250|Crazy Pool 
13384375|Etherm
13387500|Etherm
13390625|F2Pool Old 
13393750|Etherm
13396875|BeePool 
13400000|F2Pool Old 
13403125|Etherm
13406250|Nanopool 
13409375|2M
13412500|Pool
13415625|Hiveon Pool 
13418750|Etherm
13421875|BTC.com Pool 
13425000|Nanopool 
13428125|Etherm
13431250|K1POOL.COM 
13434375|Hiveon Pool 
13437500|F2Pool Old 
13440625|M
13443750|F2Pool Old 
13446875|F2Pool Old 
13450000|Etherm
13453125|F2Pool Old 
13456250|F2Pool Old 
13459375|Nanopool 
13462500|Etherm
13465625|AntPool 2 
13468750|F2Pool Old 
13471875|F2Pool Old 
13475000|KuCo
13478125|F2Pool Old 
13481250|F2Pool Old 
13484375|F2Pool Old 
13487500|Flexpool.io 
13490625|Pool
13493750|Hiveon Pool 
13496875|Etherm
13500000|M
13503125|Etherm
13506250|Nanopool 
13509375|2M
13512500|F2Pool Old 
13515625|2M
13518750|Pool
13521875|Etherm
13525000|KuCo
13528125|Etherm
13531250|F2Pool Old 
13534375|Nanopool 
13537500|Etherm
13540625|F2Pool Old 
13543750|Nanopool 
13546875|Flexpool.io 
13550000|Nanopool 
13553125|F2Pool Old 
13556250|Huobi M
13559375|AntPool 2 
13562500|F2Pool Old 
13565625|Etherm
13568750|F2Pool Old 
13571875|Etherm
13575000|Nanopool 
13578125|F2Pool Old 
13581250|Luxor Technology: M
13584375|Firebird M
13587500|Hiveon Pool 
13590625|Flexpool.io 
